site_id,lat,lon,is_existing,got_tower,got_wisp,tower_year,wisp_year
3758,15.394,-87.994,1,0,0,0,0
3759,15.394,-87.994,1,0,0,0,0
3760,15.394,-87.994,1,0,0,0,0
3761,15.395,-87.998,1,0,0,0,0
3762,15.395,-87.995,1,0,0,0,0
3767,15.398,-87.989,1,0,0,0,0
3770,15.398,-87.998,1,0,0,0,0
3774,15.401,-88.0,1,0,0,0,0
3777,15.39,-87.985,1,0,0,0,0
3778,15.391,-87.978,1,0,0,0,0
3781,15.393,-87.973,1,0,0,0,0
3782,15.393,-87.971,1,0,0,0,0
3783,15.395,-87.979,1,0,0,0,0
3784,15.4,-87.978,1,0,0,0,0
3785,15.4,-87.975,1,0,0,0,0
3786,15.39,-87.963,1,0,0,0,0
3789,15.393,-87.97,1,0,0,0,0
3791,15.399,-87.968,1,0,0,0,0
3792,15.4,-87.966,1,0,0,0,0
3793,15.402,-87.963,1,0,0,0,0
3794,15.403,-87.957,1,0,0,0,0
3795,15.395,-87.946,1,0,0,0,0
3796,15.397,-87.938,1,0,0,0,0
3797,15.401,-87.929,1,0,0,0,0
3798,15.398,-87.917,1,0,0,0,0
3799,15.395,-87.899,1,0,0,0,0
3800,15.403,-87.895,1,0,0,0,0
3801,15.391,-87.885,1,0,0,0,0
3802,15.398,-87.879,1,0,0,0,0
3803,15.405,-87.842,1,0,0,0,0
3805,15.399,-87.834,1,0,0,0,0
3830,15.394,-87.81,1,0,0,0,0
3836,15.395,-87.817,1,0,0,0,0
3841,15.395,-87.81,1,0,0,0,0
3843,15.396,-87.809,1,0,0,0,0
3847,15.396,-87.809,1,0,0,0,0
3848,15.397,-87.81,1,0,0,0,0
3849,15.397,-87.816,1,0,0,0,0
3853,15.398,-87.809,1,0,0,0,0
3854,15.398,-87.813,1,0,0,0,0
3855,15.398,-87.81,1,0,0,0,0
3857,15.398,-87.816,1,0,0,0,0
3864,15.393,-87.805,1,0,0,0,0
3890,15.397,-87.796,1,0,0,0,0
3891,15.398,-87.8,1,0,0,0,0
3892,15.398,-87.805,1,0,0,0,0
3894,15.398,-87.804,1,0,0,0,0
3895,15.399,-87.8,1,0,0,0,0
3896,15.399,-87.803,1,0,0,0,0
3898,15.399,-87.803,1,0,0,0,0
3900,15.399,-87.795,1,0,0,0,0
3901,15.399,-87.804,1,0,0,0,0
3903,15.4,-87.8,1,0,0,0,0
3905,15.401,-87.803,1,0,0,0,0
3915,15.405,-87.786,1,0,0,0,0
3916,15.405,-87.786,1,0,0,0,0
3917,15.405,-88.168,1,0,0,0,0
3945,15.415,-88.159,1,0,0,0,0
3946,15.417,-88.159,1,0,0,0,0
3948,15.418,-88.158,1,0,0,0,0
3951,15.42,-88.157,1,0,0,0,0
3958,15.406,-88.144,1,0,0,0,0
3959,15.406,-88.137,1,0,0,0,0
3963,15.408,-88.144,1,0,0,0,0
3964,15.408,-88.143,1,0,0,0,0
3965,15.408,-88.137,1,0,0,0,0
3968,15.409,-88.144,1,0,0,0,0
3971,15.417,-88.144,1,0,0,0,0
3972,15.406,-88.126,1,0,0,0,0
3973,15.408,-88.135,1,0,0,0,0
3975,15.408,-88.124,1,0,0,0,0
3977,15.408,-88.125,1,0,0,0,0
3980,15.409,-88.123,1,0,0,0,0
3984,15.409,-88.124,1,0,0,0,0
3991,15.406,-88.116,1,0,0,0,0
3992,15.407,-88.119,1,0,0,0,0
4004,15.412,-88.106,1,0,0,0,0
4008,15.413,-88.108,1,0,1,0,5
4013,15.413,-88.103,1,0,0,0,0
4015,15.413,-88.102,1,0,0,0,0
4019,15.414,-88.095,1,0,0,0,0
4020,15.414,-88.1,1,0,0,0,0
4022,15.416,-88.104,1,0,0,0,0
4023,15.416,-88.104,1,0,0,0,0
4024,15.414,-88.084,1,0,0,0,0
4025,15.416,-88.088,1,0,0,0,0
4027,15.416,-88.087,1,0,0,0,0
4028,15.416,-88.089,1,0,0,0,0
4030,15.418,-88.077,1,0,0,0,0
4032,15.418,-88.065,1,0,0,0,0
4033,15.407,-88.016,1,0,0,0,0
4036,15.408,-88.015,1,0,0,0,0
4045,15.419,-88.018,1,0,0,0,0
4046,15.419,-88.018,1,0,0,0,0
4047,15.419,-88.018,1,0,0,0,0
4048,15.419,-88.018,1,0,0,0,0
4049,15.419,-88.018,1,0,0,0,0
4050,15.42,-88.018,1,0,0,0,0
4053,15.405,-88.006,1,0,0,0,0
4054,15.406,-88.007,1,0,0,0,0
4055,15.406,-88.008,1,0,0,0,0
4056,15.406,-88.007,1,0,0,0,0
4057,15.407,-88.0,1,0,0,0,0
4059,15.407,-88.013,1,0,0,0,0
4061,15.407,-88.006,1,0,0,0,0
4063,15.407,-88.007,1,0,0,0,0
4064,15.407,-88.006,1,0,0,0,0
4068,15.408,-88.011,1,0,0,0,0
4069,15.408,-88.009,1,0,0,0,0
4070,15.408,-88.009,1,0,0,0,0
4072,15.408,-88.015,1,0,0,0,0
4073,15.408,-88.011,1,0,0,0,0
4074,15.409,-88.008,1,0,0,0,0
4075,15.409,-88.009,1,0,0,0,0
4076,15.409,-88.008,1,0,0,0,0
4078,15.409,-88.012,1,0,0,0,0
4083,15.41,-88.012,1,0,0,0,0
4084,15.41,-88.012,1,0,0,0,0
4085,15.411,-88.012,1,0,0,0,0
4086,15.411,-88.012,1,0,0,0,0
4087,15.411,-88.012,1,0,0,0,0
4088,15.411,-88.013,1,0,0,0,0
4089,15.411,-88.013,1,0,0,0,0
4090,15.411,-88.012,1,0,0,0,0
4091,15.412,-88.01,1,0,0,0,0
4099,15.415,-88.001,1,0,0,0,0
4101,15.415,-88.009,1,0,0,0,0
4103,15.417,-87.988,1,0,0,0,0
4105,15.41,-87.955,1,0,0,0,0
4107,15.406,-87.946,1,0,0,0,0
4108,15.414,-87.933,1,0,0,0,0
4110,15.412,-87.902,1,0,0,0,0
4112,15.416,-87.896,1,0,0,0,0
4113,15.417,-87.899,1,0,0,0,0
4114,15.417,-87.897,1,0,0,0,0
4115,15.417,-87.902,1,0,0,0,0
4116,15.417,-87.899,1,0,0,0,0
4117,15.419,-87.908,1,0,0,0,0
4120,15.408,-87.895,1,0,0,0,0
4122,15.412,-87.886,1,0,0,0,0
4123,15.412,-87.883,1,0,0,0,0
4126,15.413,-87.889,1,0,0,0,0
4127,15.413,-87.882,1,0,0,0,0
4128,15.415,-87.891,1,0,0,0,0
4129,15.415,-87.891,1,0,0,0,0
4130,15.418,-87.891,1,0,0,0,0
4132,15.412,-87.876,1,0,0,0,0
4134,15.412,-87.869,1,0,0,0,0
4136,15.415,-87.879,1,0,0,0,0
4137,15.416,-87.872,1,0,0,0,0
4138,15.418,-87.88,1,0,0,0,0
4141,15.412,-87.856,1,0,0,0,0
4142,15.412,-87.864,1,0,0,0,0
4143,15.412,-87.864,1,0,0,0,0
4144,15.412,-87.86,1,0,0,0,0
4145,15.412,-87.858,1,0,0,0,0
4146,15.412,-87.857,1,0,0,0,0
4147,15.412,-87.856,1,0,0,0,0
4148,15.412,-87.856,1,0,0,0,0
4150,15.412,-87.864,1,0,0,0,0
4151,15.412,-87.864,1,0,0,0,0
4152,15.416,-87.853,1,0,0,0,0
4164,15.413,-87.846,1,0,0,0,0
4165,15.406,-87.826,1,0,0,0,0
4166,15.406,-87.828,1,0,0,0,0
4167,15.407,-87.821,1,0,0,0,0
4171,15.409,-87.821,1,0,0,0,0
4172,15.411,-87.825,1,0,0,0,0
4173,15.412,-87.824,1,0,0,0,0
4174,15.405,-87.806,1,0,0,0,0
4175,15.405,-87.819,1,0,0,0,0
4176,15.405,-87.807,1,0,0,0,0
4178,15.406,-87.819,1,0,0,0,0
4179,15.406,-87.813,1,0,0,0,0
4191,15.409,-87.813,1,0,0,0,0
4195,15.412,-87.817,1,0,0,0,0
4196,15.415,-87.811,1,0,0,0,0
4197,15.417,-87.805,1,0,0,0,0
4198,15.418,-87.809,1,0,0,0,0
4199,15.405,-87.797,1,0,0,0,0
4207,15.409,-87.793,1,0,0,0,0
4235,15.413,-87.794,1,0,0,0,0
4240,15.413,-87.794,1,0,0,0,0
4245,15.415,-87.796,1,0,0,0,0
4249,15.406,-87.787,1,0,0,0,0
4250,15.406,-87.788,1,0,0,0,0
4251,15.406,-87.787,1,0,0,0,0
4252,15.406,-87.787,1,0,0,0,0
4253,15.41,-87.788,1,0,0,0,0
4255,15.416,-87.784,1,0,0,0,0
4257,15.41,-87.77,1,0,0,0,0
4260,15.424,-88.168,1,0,0,0,0
4261,15.424,-88.167,1,0,0,0,0
4262,15.424,-88.167,1,0,0,0,0
4263,15.424,-88.167,1,0,0,0,0
4264,15.421,-88.162,1,0,0,0,0
4266,15.421,-88.06,1,0,0,0,0
4271,15.423,-88.046,1,0,0,0,0
4272,15.423,-88.052,1,0,0,0,0
4273,15.423,-88.046,1,0,0,0,0
4274,15.424,-88.049,1,0,0,0,0
4275,15.426,-88.041,1,0,0,0,0
4279,15.427,-88.03,1,0,0,0,0
4280,15.427,-88.035,1,0,0,0,0
4281,15.428,-88.036,1,0,0,0,0
4282,15.428,-88.034,1,0,0,0,0
4283,15.432,-88.036,1,0,0,0,0
4286,15.421,-88.019,1,0,0,0,0
4287,15.421,-88.019,1,0,0,0,0
4290,15.423,-88.02,1,0,0,0,0
4291,15.423,-88.02,1,0,0,0,0
4292,15.424,-88.019,1,0,0,0,0
4293,15.424,-88.018,1,0,0,0,0
4295,15.425,-88.022,1,0,0,0,0
4296,15.425,-88.022,1,0,0,0,0
4298,15.425,-88.022,1,0,0,0,0
4319,15.428,-88.027,1,0,0,0,0
4320,15.428,-88.027,1,0,0,0,0
4326,15.429,-88.017,1,0,0,0,0
4329,15.429,-88.017,1,0,0,0,0
4330,15.429,-88.017,1,0,0,0,0
4331,15.43,-88.022,1,0,0,0,0
4333,15.43,-88.018,1,0,0,0,0
4340,15.426,-88.007,1,0,0,0,0
4341,15.426,-88.007,1,0,0,0,0
4342,15.427,-88.012,1,0,0,0,0
4343,15.427,-88.012,1,0,0,0,0
4344,15.427,-88.008,1,0,0,0,0
4345,15.427,-88.012,1,0,0,0,0
4346,15.427,-88.011,1,0,0,0,0
4351,15.429,-88.007,1,0,0,0,0
4354,15.43,-88.013,1,0,0,0,0
4356,15.43,-88.013,1,0,0,0,0
4363,15.431,-88.01,1,0,0,0,0
4365,15.432,-88.014,1,0,0,0,0
4366,15.432,-88.002,1,0,0,0,0
4367,15.433,-88.014,1,0,0,0,0
4368,15.434,-88.005,1,0,0,0,0
4369,15.434,-88.007,1,0,0,0,0
4371,15.425,-87.981,1,0,0,0,0
4372,15.425,-87.981,1,0,0,0,0
4373,15.425,-87.981,1,0,0,0,0
4374,15.432,-87.977,1,0,0,0,0
4376,15.433,-87.981,1,0,0,0,0
4378,15.426,-87.941,1,0,0,0,0
4379,15.426,-87.94,1,0,0,0,0
4380,15.427,-87.945,1,0,0,0,0
4381,15.421,-87.937,1,0,0,0,0
4384,15.423,-87.928,1,0,0,0,0
4385,15.423,-87.928,1,0,0,0,0
4386,15.423,-87.928,1,0,0,0,0
4387,15.423,-87.927,1,0,0,0,0
4388,15.423,-87.926,1,0,0,0,0
4394,15.428,-87.933,1,0,0,0,0
4395,15.429,-87.931,1,0,0,0,0
4396,15.43,-87.934,1,0,0,0,0
4397,15.43,-87.933,1,0,0,0,0
4398,15.43,-87.927,1,0,0,0,0
4399,15.43,-87.933,1,0,0,0,0
4401,15.431,-87.932,1,0,0,0,0
4403,15.431,-87.935,1,0,0,0,0
4404,15.431,-87.928,1,0,0,0,0
4412,15.421,-87.924,1,0,0,0,0
4413,15.421,-87.924,1,0,0,0,0
4416,15.421,-87.917,1,0,0,0,0
4417,15.421,-87.917,1,0,0,0,0
4418,15.421,-87.917,1,0,0,0,0
4420,15.421,-87.918,1,0,0,0,0
4431,15.423,-87.915,1,0,0,0,0
4435,15.425,-87.916,1,0,0,0,0
4437,15.426,-87.918,1,0,0,0,0
4439,15.429,-87.92,1,0,0,0,0
4442,15.432,-87.92,1,0,0,0,0
4445,15.433,-87.915,1,0,0,0,0
4450,15.434,-87.917,1,0,0,0,0
4452,15.435,-87.917,1,0,0,0,0
4454,15.421,-87.908,1,0,0,0,0
4456,15.421,-87.9,1,0,0,0,0
4457,15.421,-87.898,1,0,0,0,0
4459,15.422,-87.91,1,0,0,0,0
4460,15.422,-87.91,1,0,1,0,5
4461,15.429,-87.9,1,0,0,0,0
4463,15.431,-87.903,1,0,0,0,0
4465,15.433,-87.898,1,0,0,0,0
4470,15.422,-87.884,1,0,0,0,0
4472,15.433,-87.894,1,0,0,0,0
4473,15.426,-87.869,1,0,0,0,0
4474,15.426,-87.869,1,0,0,0,0
4475,15.432,-87.879,1,0,0,0,0
4476,15.426,-87.818,1,0,0,0,0
4483,15.42,-87.793,1,0,0,0,0
4499,15.422,-87.79,1,0,0,0,0
4501,15.423,-87.803,1,0,0,0,0
4515,15.427,-87.798,1,0,0,0,0
4516,15.427,-87.798,1,0,0,0,0
4517,15.427,-87.798,1,0,0,0,0
4525,15.43,-87.797,1,0,0,0,0
4526,15.43,-87.797,1,0,0,0,0
4527,15.427,-87.78,1,0,0,0,0
4528,15.433,-87.788,1,0,0,0,0
4532,15.436,-88.06,1,0,0,0,0
4533,15.447,-88.033,1,0,0,0,0
4534,15.435,-88.017,1,0,0,0,0
4535,15.435,-88.018,1,0,0,0,0
4541,15.437,-88.021,1,0,0,0,0
4563,15.44,-88.022,1,0,0,0,0
4578,15.442,-88.016,1,0,0,0,0
4585,15.435,-88.006,1,0,0,0,0
4587,15.435,-88.006,1,0,0,0,0
4588,15.436,-88.015,1,0,0,0,0
4596,15.439,-88.011,1,0,0,0,0
4597,15.44,-88.011,1,0,0,0,0
4600,15.442,-88.012,1,0,0,0,0
4606,15.437,-87.997,1,0,0,0,0
4607,15.437,-87.998,1,0,0,0,0
4609,15.441,-87.976,1,0,0,0,0
4610,15.441,-87.941,1,0,0,0,0
4611,15.441,-87.941,1,0,0,0,0
4618,15.444,-87.942,1,0,0,0,0
4631,15.45,-87.943,1,0,0,0,0
4635,15.436,-87.936,1,0,0,0,0
4683,15.436,-87.914,1,0,0,0,0
4685,15.436,-87.92,1,0,0,0,0
4689,15.437,-87.911,1,0,0,0,0
4699,15.439,-87.916,1,0,0,0,0
4724,15.444,-87.917,1,0,0,0,0
4728,15.435,-87.906,1,0,0,0,0
4738,15.439,-87.903,1,0,0,0,0
4739,15.439,-87.903,1,0,0,0,0
4743,15.437,-87.884,1,0,0,0,0
4744,15.438,-87.894,1,0,0,0,0
4746,15.439,-87.882,1,0,0,0,0
4748,15.441,-87.878,1,0,0,0,0
4749,15.442,-87.842,1,0,0,0,0
4750,15.444,-87.823,1,0,0,0,0
4764,15.442,-87.792,1,0,0,0,0
4765,15.442,-87.79,1,0,0,0,0
4769,15.446,-87.791,1,0,0,0,0
4770,15.445,-87.79,1,0,0,0,0
4780,15.461,-88.03,1,0,0,0,0
4781,15.462,-88.03,1,0,0,0,0
4783,15.462,-88.03,1,0,0,0,0
4784,15.462,-88.042,1,0,0,0,0
4798,15.45,-88.022,1,0,0,0,0
4799,15.45,-88.021,1,0,0,0,0
4802,15.45,-88.02,1,0,0,0,0
4803,15.45,-88.027,1,0,0,0,0
4811,15.452,-88.017,1,0,0,0,0
4812,15.452,-88.023,1,0,0,0,0
4819,15.453,-88.025,1,0,0,0,0
4825,15.453,-88.02,1,0,0,0,0
4833,15.454,-88.022,1,0,0,0,0
4838,15.454,-88.02,1,0,0,0,0
4856,15.458,-88.009,1,0,0,0,0
4859,15.463,-88.0,1,0,0,0,0
4864,15.465,-88.0,1,0,0,0,0
4865,15.463,-87.989,1,0,0,0,0
4871,15.464,-87.972,1,0,0,0,0
4873,15.464,-87.981,1,0,0,0,0
4878,15.458,-87.959,1,0,0,0,0
4880,15.46,-87.957,1,0,0,0,0
4881,15.46,-87.956,1,0,0,0,0
4882,15.46,-87.956,1,0,0,0,0
4883,15.46,-87.955,1,0,0,0,0
4892,15.462,-87.959,1,0,0,0,0
4894,15.463,-87.967,1,0,0,0,0
4896,15.463,-87.967,1,0,0,0,0
4911,15.465,-87.957,1,0,0,0,0
4913,15.45,-87.954,1,0,0,0,0
4914,15.45,-87.946,1,0,0,0,0
4916,15.45,-87.948,1,0,0,0,0
4917,15.451,-87.947,1,0,0,0,0
4918,15.451,-87.948,1,0,0,0,0
4920,15.452,-87.946,1,0,0,0,0
4921,15.452,-87.946,1,0,0,0,0
4933,15.456,-87.952,1,0,0,0,0
4934,15.456,-87.952,1,0,0,0,0
4935,15.456,-87.952,1,0,0,0,0
4936,15.456,-87.952,1,0,0,0,0
4937,15.456,-87.952,1,0,0,0,0
4938,15.456,-87.952,1,0,0,0,0
4940,15.456,-87.952,1,0,0,0,0
4945,15.457,-87.946,1,0,0,0,0
4946,15.457,-87.946,1,0,0,0,0
4948,15.458,-87.949,1,0,0,0,0
4958,15.459,-87.952,1,0,0,0,0
4960,15.46,-87.944,1,0,0,0,0
4966,15.452,-87.937,1,0,0,0,0
4973,15.455,-87.937,1,0,0,0,0
4977,15.455,-87.932,1,0,0,0,0
5010,15.46,-87.913,1,0,0,0,0
5011,15.451,-87.9,1,0,0,0,0
5012,15.454,-87.91,1,0,0,0,0
5013,15.457,-87.895,1,0,0,0,0
5014,15.459,-87.9,1,0,0,0,0
5016,15.463,-87.909,1,0,0,0,0
5017,15.454,-87.885,1,0,0,0,0
5018,15.461,-87.86,1,0,0,0,0
5019,15.457,-87.845,1,0,0,0,0
5020,15.454,-87.799,1,0,0,0,0
5021,15.45,-87.787,1,0,0,0,0
5022,15.45,-87.787,1,0,0,0,0
5023,15.45,-87.787,1,0,0,0,0
5024,15.451,-87.787,1,0,0,0,0
5025,15.452,-87.788,1,0,0,0,0
5029,15.456,-87.787,1,0,0,0,0
5033,15.457,-87.786,1,0,0,0,0
5042,15.46,-87.776,1,0,0,0,0
5043,15.463,-87.784,1,0,0,0,0
5063,15.479,-88.075,1,0,0,0,0
5064,15.475,-88.063,1,0,0,0,0
5066,15.465,-88.033,1,0,0,0,0
5067,15.465,-88.033,1,0,0,0,0
5068,15.465,-88.033,1,0,0,0,0
5070,15.466,-88.033,1,0,0,0,0
5115,15.466,-88.027,1,0,0,0,0
5117,15.466,-88.025,1,0,0,0,0
5121,15.468,-88.027,1,0,0,0,0
5126,15.471,-88.029,1,0,0,0,0
5134,15.472,-88.027,1,0,0,0,0
5165,15.466,-88.009,1,0,0,0,0
5215,15.468,-87.998,1,0,0,0,0
5216,15.468,-87.987,1,0,0,0,0
5217,15.468,-87.985,1,0,0,0,0
5220,15.469,-87.996,1,0,0,0,0
5228,15.469,-87.992,1,0,0,0,0
5229,15.469,-87.992,1,0,0,0,0
5230,15.469,-87.992,1,0,0,0,0
5238,15.47,-87.999,1,0,0,0,0
5250,15.472,-87.988,1,0,0,0,0
5253,15.473,-87.994,1,0,0,0,0
5254,15.473,-87.994,1,0,0,0,0
5265,15.465,-87.974,1,0,0,0,0
5267,15.465,-87.981,1,0,0,0,0
5270,15.465,-87.974,1,0,0,0,0
5271,15.466,-87.984,1,0,0,0,0
5280,15.467,-87.971,1,0,0,0,0
5285,15.468,-87.983,1,0,0,0,0
5288,15.468,-87.985,1,0,0,0,0
5289,15.468,-87.985,1,0,0,0,0
5290,15.468,-87.983,1,0,0,0,0
5291,15.468,-87.983,1,0,0,0,0
5295,15.468,-87.97,1,0,0,0,0
5296,15.468,-87.985,1,0,0,0,0
5297,15.468,-87.985,1,0,0,0,0
5301,15.469,-87.974,1,0,0,0,0
5303,15.469,-87.979,1,0,0,0,0
5304,15.47,-87.973,1,0,0,0,0
5305,15.471,-87.975,1,0,0,0,0
5306,15.471,-87.97,1,0,0,0,0
5307,15.471,-87.983,1,0,0,0,0
5308,15.472,-87.973,1,0,0,0,0
5310,15.472,-87.976,1,0,0,0,0
5311,15.472,-87.974,1,0,0,0,0
5312,15.473,-87.973,1,0,0,0,0
5313,15.473,-87.982,1,0,0,0,0
5315,15.465,-87.966,1,0,0,0,0
5319,15.465,-87.966,1,0,0,0,0
5326,15.468,-87.966,1,0,0,0,0
5327,15.468,-87.965,1,0,0,0,0
5328,15.468,-87.965,1,0,0,0,0
5329,15.468,-87.965,1,0,0,0,0
5330,15.468,-87.965,1,0,0,0,0
5331,15.468,-87.965,1,0,0,0,0
5332,15.468,-87.965,1,0,0,0,0
5346,15.47,-87.965,1,0,0,0,0
5349,15.47,-87.965,1,0,0,0,0
5350,15.47,-87.965,1,0,0,0,0
5353,15.47,-87.957,1,0,0,0,0
5354,15.471,-87.967,1,0,0,0,0
5358,15.472,-87.957,1,0,0,0,0
5361,15.472,-87.964,1,0,0,0,0
5362,15.472,-87.965,1,0,0,0,0
5363,15.474,-87.968,1,0,0,0,0
5364,15.466,-87.943,1,0,0,0,0
5365,15.466,-87.945,1,0,0,0,0
5369,15.471,-87.945,1,0,0,0,0
5370,15.471,-87.949,1,0,0,0,0
5375,15.473,-87.941,1,0,0,0,0
5384,15.475,-87.952,1,0,0,0,0
5385,15.475,-87.952,1,0,0,0,0
5387,15.475,-87.948,1,0,0,0,0
5390,15.476,-87.952,1,0,0,0,0
5392,15.476,-87.946,1,0,0,0,0
5395,15.476,-87.948,1,0,0,0,0
5398,15.477,-87.952,1,0,0,0,0
5399,15.479,-87.941,1,0,0,0,0
5400,15.48,-87.953,1,0,0,0,0
5401,15.465,-87.936,1,0,0,0,0
5403,15.467,-87.934,1,0,0,0,0
5405,15.469,-87.926,1,0,0,0,0
5410,15.475,-87.936,1,0,0,0,0
5417,15.478,-87.936,1,0,0,0,0
5420,15.468,-87.833,1,0,0,0,0
5425,15.468,-87.781,1,0,0,0,0
5426,15.468,-87.781,1,0,0,0,0
5427,15.469,-87.778,1,0,0,0,0
5428,15.471,-87.78,1,0,0,0,0
5429,15.471,-87.78,1,0,0,0,0
5430,15.471,-87.78,1,0,0,0,0
5431,15.471,-87.78,1,0,0,0,0
5432,15.471,-87.779,1,0,0,0,0
5434,15.478,-87.776,1,0,0,0,0
5435,15.472,-87.774,1,0,0,0,0
5436,15.475,-87.767,1,0,0,0,0
5437,15.478,-87.775,1,0,0,0,0
5438,15.48,-87.768,1,0,0,0,0
5440,15.471,-87.741,1,0,0,0,0
5484,15.485,-88.093,1,0,0,0,0
5485,15.487,-88.049,1,0,0,0,0
5486,15.489,-88.045,1,0,1,0,5
5487,15.489,-88.046,1,0,0,0,0
5503,15.482,-88.041,1,0,0,0,0
5518,15.485,-88.044,1,0,0,0,0
5536,15.486,-88.031,1,0,0,0,0
5537,15.486,-88.037,1,0,0,0,0
5540,15.486,-88.036,1,0,0,0,0
5563,15.481,-88.028,1,0,0,0,0
5594,15.48,-88.003,1,0,0,0,0
5600,15.48,-88.011,1,0,0,0,0
5601,15.48,-88.008,1,0,0,0,0
5602,15.48,-88.008,1,0,0,0,0
5603,15.48,-88.008,1,0,0,0,0
5604,15.48,-88.008,1,0,0,0,0
5622,15.483,-88.005,1,0,0,0,0
5635,15.483,-88.005,1,0,0,0,0
5636,15.483,-88.005,1,0,0,0,0
5644,15.48,-87.989,1,0,0,0,0
5645,15.48,-87.986,1,0,0,0,0
5646,15.481,-87.997,1,0,0,0,0
5647,15.481,-87.998,1,0,0,0,0
5648,15.481,-87.99,1,0,0,0,0
5650,15.481,-87.998,1,0,0,0,0
5651,15.481,-87.998,1,0,0,0,0
5656,15.483,-87.987,1,0,0,0,0
5657,15.483,-87.99,1,0,0,0,0
5665,15.485,-87.991,1,0,0,0,0
5669,15.485,-87.993,1,0,0,0,0
5670,15.486,-87.989,1,0,0,0,0
5671,15.486,-87.989,1,0,0,0,0
5681,15.487,-87.997,1,0,0,0,0
5682,15.487,-87.993,1,0,0,0,0
5683,15.487,-87.994,1,0,0,0,0
5685,15.487,-87.997,1,0,0,0,0
5686,15.487,-87.993,1,0,0,0,0
5687,15.487,-87.993,1,0,0,0,0
5688,15.487,-87.993,1,0,0,0,0
5689,15.487,-87.992,1,0,0,0,0
5690,15.487,-87.992,1,0,0,0,0
5691,15.487,-87.992,1,0,0,0,0
5692,15.487,-87.992,1,0,0,0,0
5693,15.487,-87.99,1,0,0,0,0
5694,15.48,-87.976,1,0,0,0,0
5695,15.48,-87.975,1,0,0,0,0
5696,15.48,-87.983,1,0,0,0,0
5697,15.48,-87.975,1,0,0,0,0
5698,15.48,-87.975,1,0,0,0,0
5699,15.48,-87.975,1,0,0,0,0
5700,15.48,-87.975,1,0,0,0,0
5701,15.48,-87.975,1,0,0,0,0
5702,15.48,-87.974,1,0,0,0,0
5703,15.481,-87.976,1,0,0,0,0
5704,15.481,-87.979,1,0,0,0,0
5705,15.481,-87.98,1,0,0,0,0
5706,15.481,-87.977,1,0,0,0,0
5707,15.481,-87.976,1,0,0,0,0
5708,15.481,-87.981,1,0,0,0,0
5710,15.482,-87.982,1,0,0,0,0
5715,15.482,-87.982,1,0,0,0,0
5716,15.482,-87.982,1,0,0,0,0
5717,15.482,-87.982,1,0,0,0,0
5718,15.482,-87.982,1,0,0,0,0
5723,15.482,-87.982,1,0,0,0,0
5737,15.484,-87.978,1,0,0,0,0
5743,15.485,-87.981,1,0,0,0,0
5757,15.482,-87.968,1,0,0,0,0
5758,15.482,-87.963,1,0,0,0,0
5759,15.482,-87.959,1,0,0,0,0
5760,15.482,-87.958,1,0,0,0,0
5761,15.483,-87.956,1,0,0,0,0
5762,15.483,-87.968,1,0,0,0,0
5764,15.485,-87.963,1,0,0,0,0
5765,15.485,-87.968,1,0,0,0,0
5766,15.486,-87.969,1,0,0,0,0
5767,15.486,-87.963,1,0,0,0,0
5768,15.487,-87.961,1,0,0,0,0
5769,15.488,-87.967,1,0,0,0,0
5770,15.489,-87.965,1,0,0,0,0
5771,15.489,-87.966,1,0,0,0,0
5773,15.49,-87.965,1,0,0,0,0
5776,15.493,-87.959,1,0,0,0,0
5777,15.493,-87.959,1,0,0,0,0
5778,15.493,-87.958,1,0,0,0,0
5779,15.494,-87.959,1,0,0,0,0
5780,15.494,-87.96,1,0,0,0,0
5781,15.494,-87.957,1,0,0,0,0
5782,15.488,-87.953,1,0,0,0,0
5783,15.494,-87.954,1,0,0,0,0
5785,15.48,-87.939,1,0,0,0,0
5792,15.481,-87.93,1,0,0,0,0
5796,15.483,-87.936,1,0,0,0,0
5798,15.485,-87.896,1,0,0,0,0
5799,15.487,-87.831,1,0,0,0,0
5803,15.482,-87.769,1,0,0,0,0
5806,15.485,-87.765,1,0,0,0,0
5807,15.485,-87.763,1,0,0,0,0
5808,15.486,-87.762,1,0,0,0,0
5809,15.489,-87.754,1,0,0,0,0
5810,15.489,-87.748,1,0,0,0,0
5811,15.489,-87.756,1,0,0,0,0
5814,15.492,-87.747,1,0,0,0,0
5817,15.494,-87.731,1,0,0,0,0
5876,15.496,-88.07,1,0,0,0,0
5901,15.5,-88.051,1,0,0,0,0
5923,15.504,-88.048,1,0,0,0,0
5927,15.495,-88.041,1,0,0,0,0
5940,15.496,-88.04,1,0,0,0,0
5951,15.496,-88.033,1,0,0,0,0
5952,15.496,-88.03,1,0,0,0,0
5953,15.496,-88.033,1,0,0,0,0
5955,15.496,-88.033,1,0,0,0,0
5966,15.496,-88.033,1,0,0,0,0
5967,15.496,-88.04,1,0,0,0,0
5977,15.495,-88.029,1,0,0,0,0
5978,15.495,-88.02,1,0,0,0,0
5979,15.495,-88.015,1,0,0,0,0
5980,15.495,-88.016,1,0,0,0,0
5981,15.496,-88.017,1,0,0,0,0
5982,15.496,-88.016,1,0,0,0,0
5984,15.496,-88.026,1,0,0,0,0
5989,15.496,-88.018,1,0,0,0,0
5990,15.496,-88.018,1,0,0,0,0
5991,15.496,-88.016,1,0,0,0,0
5992,15.496,-88.029,1,0,0,0,0
